sale_id,sale_date,region_name,country_code,product_sku,product_name,quantity,unit_price,total_revenue,dealer_id,customer_id,customer_segment,discount_amount,cost_of_goods_sold,gross_profit,payment_method,shipment_status,shipping_fee,sales_channel,campaign_id,sales_rep_id,created_ts
1249,2026-01-18,West,IN,SERVICE,Annual Maintenance Pack,-2,999.0,-1998.0,D003,CUST113,Premium,132.01,799.2,-2797.2,Credit Card,Returned,54.59,Retail,CAMP3003,SR002,2025-11-27 11:56:11.992769
1250,2025-12-17,West,IN,SERVICE,Annual Maintenance Pack,6,1200.0,7200.0,D010,CUST636,B2C,198.68,2880.0,4320.0,Cash,Shipped,58.84,Retail,CAMP2002,SR005,2025-11-27 11:56:11.992783
1251,2025-11-15,West,IN,SERVICE,Annual Maintenance Pack,5,999.0,4995.0,D007,CUST258,Premium,23.18,1998.0,2997.0,Credit Card,Delivered,26.73,Field Sales,CAMP1001,SR003,2025-11-27 11:56:11.992794
1252,2026-01-05,West,IN,SERVICE,Annual Maintenance Pack,6,1200.0,7200.0,D006,CUST873,Premium,83.94,2880.0,4320.0,Credit Card,Shipped,48.68,Field Sales,CAMP2002,SR004,2025-11-27 11:56:11.992806
1253,2025-11-03,West,IN,SERVICE,Annual Maintenance Pack,3,1200.0,3600.0,D019,CUST593,B2B,31.5,1440.0,2160.0,Credit Card,Delivered,16.34,Web,CAMP3003,SR003,2025-11-27 11:56:11.992818
1254,2026-01-02,West,IN,SERVICE,Service Subscription,5,1200.0,6000.0,D014,CUST119,B2B,145.96,2400.0,3600.0,Credit Card,Delivered,48.11,Field Sales,CAMP3003,SR004,2025-11-27 11:56:11.992834
1255,2025-11-27,West,IN,SERVICE,Service Subscription,-6,1500.0,-9000.0,D016,CUST593,Premium,65.46,3600.0,-12600.0,Cash,Returned,26.55,Web,,SR003,2025-11-27 11:56:11.992847
1256,2026-01-16,West,IN,SERVICE,Annual Maintenance Pack,6,999.0,5994.0,D018,CUST261,B2C,295.77,2397.6,3596.4,Credit Card,Shipped,46.94,Retail,CAMP1001,SR005,2025-11-27 11:56:11.992860
1257,2025-11-18,West,IN,SERVICE,Service Subscription,1,999.0,999.0,D002,CUST808,B2C,48.17,399.6,599.4,Credit Card,Delivered,50.11,Web,CAMP2002,SR003,2025-11-27 11:56:11.992872
1258,2025-11-15,West,IN,SERVICE,Annual Maintenance Pack,2,1500.0,3000.0,D013,CUST143,B2C,292.46,1200.0,1800.0,Credit Card,Shipped,36.16,Field Sales,CAMP3003,SR001,2025-11-27 11:56:11.992891
1259,2026-01-09,West,IN,SERVICE,Service Subscription,5,1200.0,6000.0,D009,CUST567,B2C,11.82,2400.0,3600.0,Invoice,Delivered,20.71,Web,CAMP3003,SR002,2025-11-27 11:56:11.992904
1260,2025-11-20,West,IN,SERVICE,Service Subscription,1,999.0,999.0,D020,CUST392,B2B,185.02,399.6,599.4,Cash,Shipped,10.85,Retail,CAMP3003,SR005,2025-11-27 11:56:11.992915
1261,2026-01-02,West,IN,SERVICE,Annual Maintenance Pack,3,999.0,2997.0,D020,CUST611,B2B,121.99,1198.8,1798.2,Invoice,Shipped,21.92,Web,,SR004,2025-11-27 11:56:11.992928
1262,2025-12-29,West,IN,SERVICE,Service Subscription,4,1200.0,4800.0,D003,CUST604,B2B,270.59,1920.0,2880.0,Credit Card,Delivered,44.98,Field Sales,CAMP2002,SR004,2025-11-27 11:56:11.992939
1263,2025-11-14,West,IN,SERVICE,Annual Maintenance Pack,3,1500.0,4500.0,D009,CUST839,B2B,147.7,1800.0,2700.0,Cash,Shipped,21.01,Retail,CAMP1001,SR003,2025-11-27 11:56:11.992950
1264,2025-11-13,West,IN,SERVICE,Service Subscription,4,1200.0,4800.0,D012,CUST738,Premium,158.25,1920.0,2880.0,Credit Card,Shipped,54.41,Retail,CAMP2002,SR003,2025-11-27 11:56:11.992961
1265,2026-01-05,West,IN,SERVICE,Annual Maintenance Pack,4,1500.0,6000.0,D015,CUST440,B2C,207.16,2400.0,3600.0,Cash,Shipped,26.86,Field Sales,CAMP1001,SR003,2025-11-27 11:56:11.992972
1266,2025-12-03,West,IN,SERVICE,Annual Maintenance Pack,1,999.0,999.0,D007,CUST231,Premium,21.57,399.6,599.4,Invoice,Delivered,39.63,Field Sales,CAMP2002,SR005,2025-11-27 11:56:11.992983
1267,2025-12-17,West,IN,SERVICE,Service Subscription,2,1200.0,2400.0,D011,CUST524,Premium,139.88,960.0,1440.0,Invoice,Shipped,27.47,Field Sales,,SR003,2025-11-27 11:56:11.992994
1268,2026-01-21,West,IN,SERVICE,Annual Maintenance Pack,-1,1500.0,-1500.0,D009,CUST630,B2B,61.63,600.0,-2100.0,Invoice,Cancelled,17.83,Web,CAMP2002,SR004,2025-11-27 11:56:11.993006
1269,2025-11-07,West,IN,SERVICE,Annual Maintenance Pack,6,1500.0,9000.0,D005,CUST127,B2B,143.89,3600.0,5400.0,Invoice,Shipped,15.35,Field Sales,,SR003,2025-11-27 11:56:11.993019
1270,2025-12-16,West,IN,SERVICE,Annual Maintenance Pack,3,1500.0,4500.0,D020,CUST245,Premium,207.36,1800.0,2700.0,Credit Card,Shipped,11.96,Web,CAMP2002,SR002,2025-11-27 11:56:11.993032
1271,2026-01-04,West,IN,SERVICE,Service Subscription,1,1200.0,1200.0,D016,CUST310,B2C,63.79,480.0,720.0,Invoice,Shipped,39.6,Web,CAMP1001,SR005,2025-11-27 11:56:11.993044
1272,2025-11-08,West,IN,SERVICE,Service Subscription,5,1500.0,7500.0,D015,CUST277,Premium,157.37,3000.0,4500.0,Credit Card,Delivered,28.23,Web,CAMP1001,SR004,2025-11-27 11:56:11.993056
1273,2026-01-29,West,IN,SERVICE,Service Subscription,3,999.0,2997.0,D010,CUST354,Premium,284.23,1198.8,1798.2,Cash,Delivered,14.25,Field Sales,,SR001,2025-11-27 11:56:11.993067
1274,2025-11-17,West,IN,SERVICE,Annual Maintenance Pack,-3,1500.0,-4500.0,D017,CUST993,B2B,292.5,1800.0,-6300.0,Credit Card,Cancelled,39.06,Field Sales,CAMP1001,SR003,2025-11-27 11:56:11.993096
1275,2026-01-09,West,IN,SERVICE,Service Subscription,6,999.0,5994.0,D003,CUST108,B2C,255.15,2397.6,3596.4,Cash,Shipped,33.26,Web,,SR002,2025-11-27 11:56:11.993110
1276,2025-11-02,West,IN,SERVICE,Annual Maintenance Pack,-2,999.0,-1998.0,D007,CUST651,B2C,43.22,799.2,-2797.2,Credit Card,Returned,33.46,Field Sales,,SR001,2025-11-27 11:56:11.993124
1277,2025-12-28,West,IN,SERVICE,Service Subscription,6,999.0,5994.0,D018,CUST778,B2B,69.17,2397.6,3596.4,Cash,Shipped,29.22,Field Sales,CAMP2002,SR004,2025-11-27 11:56:11.993137
1278,2025-12-14,West,IN,SERVICE,Service Subscription,1,999.0,999.0,D019,CUST928,Premium,90.58,399.6,599.4,Cash,Shipped,33.4,Retail,CAMP3003,SR001,2025-11-27 11:56:11.993149
1279,2025-12-04,West,IN,SERVICE,Service Subscription,5,1200.0,6000.0,D007,CUST902,B2C,77.79,2400.0,3600.0,Credit Card,Shipped,30.88,Retail,CAMP3003,SR004,2025-11-27 11:56:11.993160
1280,2026-01-22,West,IN,SERVICE,Service Subscription,3,999.0,2997.0,D008,CUST733,Premium,297.57,1198.8,1798.2,Credit Card,Shipped,32.52,Field Sales,CAMP2002,SR005,2025-11-27 11:56:11.993171
1281,2025-11-05,West,IN,SERVICE,Service Subscription,3,1200.0,3600.0,D009,CUST254,Premium,1.04,1440.0,2160.0,Credit Card,Shipped,15.56,Field Sales,CAMP2002,SR005,2025-11-27 11:56:11.993183
1282,2025-12-12,West,IN,SERVICE,Service Subscription,2,1500.0,3000.0,D017,CUST121,B2C,44.6,1200.0,1800.0,Invoice,Delivered,46.71,Web,CAMP2002,SR005,2025-11-27 11:56:11.993195
1283,2025-12-05,West,IN,SERVICE,Service Subscription,4,1500.0,6000.0,D002,CUST861,B2C,103.39,2400.0,3600.0,Credit Card,Delivered,24.42,Retail,,SR001,2025-11-27 11:56:11.993206
1284,2025-12-10,West,IN,SERVICE,Annual Maintenance Pack,2,1200.0,2400.0,D017,CUST786,Premium,112.54,960.0,1440.0,Credit Card,Delivered,39.83,Field Sales,CAMP1001,SR003,2025-11-27 11:56:11.993219
1285,2026-01-05,West,IN,SERVICE,Annual Maintenance Pack,4,1200.0,4800.0,D001,CUST112,B2C,34.4,1920.0,2880.0,Credit Card,Delivered,54.94,Retail,CAMP3003,SR003,2025-11-27 11:56:11.993230
1286,2026-01-19,West,IN,SERVICE,Service Subscription,-2,1500.0,-3000.0,D018,CUST893,B2C,154.58,1200.0,-4200.0,Invoice,Cancelled,42.23,Field Sales,CAMP1001,SR001,2025-11-27 11:56:11.993242
1287,2026-01-20,West,IN,SERVICE,Annual Maintenance Pack,5,1200.0,6000.0,D017,CUST195,B2C,230.04,2400.0,3600.0,Cash,Delivered,52.42,Retail,CAMP3003,SR005,2025-11-27 11:56:11.993253
1288,2026-01-27,West,IN,SERVICE,Service Subscription,5,1500.0,7500.0,D001,CUST590,Premium,180.38,3000.0,4500.0,Invoice,Shipped,53.87,Web,,SR005,2025-11-27 11:56:11.993265
1289,2025-11-04,West,IN,SERVICE,Annual Maintenance Pack,1,999.0,999.0,D015,CUST511,Premium,3.13,399.6,599.4,Invoice,Delivered,43.63,Field Sales,CAMP2002,SR004,2025-11-27 11:56:11.993280
1290,2025-12-05,West,IN,SERVICE,Annual Maintenance Pack,-5,1500.0,-7500.0,D020,CUST351,B2C,155.94,3000.0,-10500.0,Credit Card,Cancelled,58.74,Web,CAMP2002,SR005,2025-11-27 11:56:11.993293
1291,2026-01-28,West,IN,SERVICE,Annual Maintenance Pack,3,1200.0,3600.0,D011,CUST583,Premium,85.53,1440.0,2160.0,Invoice,Delivered,40.75,Retail,CAMP3003,SR001,2025-11-27 11:56:11.993305
1292,2026-01-25,West,IN,SERVICE,Service Subscription,4,1500.0,6000.0,D014,CUST514,B2C,191.84,2400.0,3600.0,Cash,Shipped,31.41,Retail,CAMP1001,SR001,2025-11-27 11:56:11.993316
1293,2025-11-28,West,IN,SERVICE,Annual Maintenance Pack,2,1200.0,2400.0,D009,CUST749,B2B,105.73,960.0,1440.0,Cash,Shipped,21.79,Retail,,SR003,2025-11-27 11:56:11.993327
1294,2026-01-29,West,IN,SERVICE,Service Subscription,4,1500.0,6000.0,D001,CUST380,B2C,5.54,2400.0,3600.0,Invoice,Delivered,49.38,Web,CAMP1001,SR004,2025-11-27 11:56:11.993338
1295,2025-11-08,West,IN,SERVICE,Service Subscription,-3,1200.0,-3600.0,D001,CUST398,Premium,247.63,1440.0,-5040.0,Cash,Returned,38.4,Retail,,SR003,2025-11-27 11:56:11.993359
1296,2025-12-13,West,IN,SERVICE,Annual Maintenance Pack,4,1500.0,6000.0,D012,CUST603,Premium,50.23,2400.0,3600.0,Invoice,Shipped,28.45,Field Sales,CAMP2002,SR002,2025-11-27 11:56:11.993373
1297,2025-11-25,West,IN,SERVICE,Annual Maintenance Pack,5,999.0,4995.0,D002,CUST457,B2C,18.57,1998.0,2997.0,Cash,Shipped,16.2,Field Sales,,SR005,2025-11-27 11:56:11.993385
1298,2025-12-02,West,IN,SERVICE,Service Subscription,5,1500.0,7500.0,D015,CUST406,B2C,255.31,3000.0,4500.0,Cash,Delivered,14.49,Web,,SR001,2025-11-27 11:56:11.993396
1299,2025-12-09,West,IN,SERVICE,Service Subscription,-2,1200.0,-2400.0,D005,CUST816,B2C,85.01,960.0,-3360.0,Cash,Returned,45.19,Retail,,SR001,2025-11-27 11:56:11.993407
1300,2025-11-20,West,IN,SERVICE,Service Subscription,3,1200.0,3600.0,D018,CUST287,Premium,166.15,1440.0,2160.0,Credit Card,Delivered,30.25,Retail,,SR003,2025-11-27 11:56:11.993420
1301,2026-01-23,West,IN,SERVICE,Service Subscription,1,1200.0,1200.0,D002,CUST741,Premium,185.25,480.0,720.0,Cash,Delivered,57.21,Retail,CAMP1001,SR004,2025-11-27 11:56:11.993431
1302,2025-11-07,West,IN,SERVICE,Annual Maintenance Pack,5,1200.0,6000.0,D016,CUST486,B2C,250.27,2400.0,3600.0,Credit Card,Shipped,16.89,Field Sales,,SR002,2025-11-27 11:56:11.993442
1303,2025-12-10,West,IN,SERVICE,Annual Maintenance Pack,5,999.0,4995.0,D015,CUST493,Premium,92.43,1998.0,2997.0,Credit Card,Shipped,51.58,Web,,SR003,2025-11-27 11:56:11.993454
1304,2025-11-16,West,IN,SERVICE,Annual Maintenance Pack,-2,1200.0,-2400.0,D012,CUST699,Premium,141.46,960.0,-3360.0,Credit Card,Returned,23.98,Field Sales,CAMP1001,SR005,2025-11-27 11:56:11.993466
1305,2026-01-06,West,IN,SERVICE,Annual Maintenance Pack,1,1200.0,1200.0,D016,CUST253,B2B,146.48,480.0,720.0,Credit Card,Shipped,18.8,Retail,CAMP2002,SR003,2025-11-27 11:56:11.993479
1306,2026-01-25,West,IN,SERVICE,Annual Maintenance Pack,6,1200.0,7200.0,D012,CUST791,B2C,157.21,2880.0,4320.0,Invoice,Delivered,44.3,Field Sales,CAMP3003,SR001,2025-11-27 11:56:11.993490
1307,2026-01-02,West,IN,SERVICE,Annual Maintenance Pack,6,1200.0,7200.0,D016,CUST577,B2C,272.36,2880.0,4320.0,Credit Card,Shipped,15.59,Retail,,SR003,2025-11-27 11:56:11.993503
1308,2026-01-05,West,IN,SERVICE,Annual Maintenance Pack,6,999.0,5994.0,D020,CUST756,Premium,64.22,2397.6,3596.4,Credit Card,Delivered,46.87,Web,,SR001,2025-11-27 11:56:11.993519
1309,2026-01-05,West,IN,SERVICE,Annual Maintenance Pack,2,999.0,1998.0,D013,CUST591,Premium,254.57,799.2,1198.8,Credit Card,Shipped,14.68,Field Sales,CAMP2002,SR004,2025-11-27 11:56:11.993533
1310,2026-01-15,West,IN,SERVICE,Service Subscription,3,1500.0,4500.0,D014,CUST493,Premium,217.03,1800.0,2700.0,Cash,Shipped,45.82,Retail,CAMP2002,SR005,2025-11-27 11:56:11.993544
1311,2026-01-06,West,IN,SERVICE,Service Subscription,1,999.0,999.0,D006,CUST461,B2B,272.9,399.6,599.4,Invoice,Delivered,14.12,Web,,SR003,2025-11-27 11:56:11.993556
1312,2026-01-26,West,IN,SERVICE,Annual Maintenance Pack,6,999.0,5994.0,D016,CUST467,B2C,149.9,2397.6,3596.4,Invoice,Shipped,56.56,Field Sales,CAMP2002,SR003,2025-11-27 11:56:11.993567
1313,2026-01-11,West,IN,SERVICE,Service Subscription,5,1200.0,6000.0,D002,CUST777,B2C,235.79,2400.0,3600.0,Cash,Delivered,52.57,Field Sales,,SR002,2025-11-27 11:56:11.993578
1314,2026-01-25,West,IN,SERVICE,Annual Maintenance Pack,2,1500.0,3000.0,D006,CUST627,B2C,198.83,1200.0,1800.0,Credit Card,Shipped,43.8,Retail,CAMP3003,SR005,2025-11-27 11:56:11.993592
1315,2026-01-16,West,IN,SERVICE,Service Subscription,6,1500.0,9000.0,D016,CUST793,B2B,242.63,3600.0,5400.0,Credit Card,Shipped,38.93,Field Sales,CAMP3003,SR002,2025-11-27 11:56:11.993603
1316,2025-11-26,West,IN,SERVICE,Annual Maintenance Pack,5,1500.0,7500.0,D007,CUST189,Premium,176.36,3000.0,4500.0,Credit Card,Shipped,48.28,Web,,SR004,2025-11-27 11:56:11.993614
1317,2025-12-16,West,IN,SERVICE,Annual Maintenance Pack,4,1500.0,6000.0,D008,CUST295,B2C,233.35,2400.0,3600.0,Cash,Shipped,17.44,Field Sales,,SR003,2025-11-27 11:56:11.993625
1318,2026-01-20,West,IN,SERVICE,Annual Maintenance Pack,-1,1500.0,-1500.0,D001,CUST716,B2B,205.4,600.0,-2100.0,Invoice,Cancelled,26.61,Retail,CAMP3003,SR001,2025-11-27 11:56:11.993639
1319,2025-11-09,West,IN,SERVICE,Annual Maintenance Pack,4,1200.0,4800.0,D009,CUST784,B2C,23.54,1920.0,2880.0,Cash,Shipped,28.95,Retail,,SR002,2025-11-27 11:56:11.993652
1320,2025-11-19,West,IN,SERVICE,Annual Maintenance Pack,2,1200.0,2400.0,D015,CUST115,Premium,60.64,960.0,1440.0,Credit Card,Shipped,56.16,Web,CAMP1001,SR005,2025-11-27 11:56:11.993663
1321,2026-01-09,West,IN,SERVICE,Annual Maintenance Pack,6,1500.0,9000.0,D013,CUST695,B2B,193.1,3600.0,5400.0,Credit Card,Shipped,38.83,Field Sales,,SR001,2025-11-27 11:56:11.993674
1322,2025-11-13,West,IN,SERVICE,Service Subscription,2,1200.0,2400.0,D011,CUST345,B2C,51.12,960.0,1440.0,Invoice,Delivered,12.91,Web,,SR001,2025-11-27 11:56:11.993696
1323,2026-01-01,West,IN,SERVICE,Service Subscription,6,999.0,5994.0,D016,CUST231,B2B,109.07,2397.6,3596.4,Credit Card,Shipped,39.88,Field Sales,,SR002,2025-11-27 11:56:11.993708
1324,2025-11-20,West,IN,SERVICE,Annual Maintenance Pack,2,999.0,1998.0,D008,CUST327,B2B,189.17,799.2,1198.8,Cash,Shipped,15.17,Web,CAMP2002,SR002,2025-11-27 11:56:11.993719
1325,2026-01-28,West,IN,SERVICE,Service Subscription,-4,999.0,-3996.0,D015,CUST222,B2C,234.79,1598.4,-5594.4,Invoice,Returned,40.96,Retail,CAMP3003,SR004,2025-11-27 11:56:11.993735
1326,2025-11-05,West,IN,SERVICE,Annual Maintenance Pack,2,1500.0,3000.0,D009,CUST816,B2C,291.0,1200.0,1800.0,Cash,Delivered,24.02,Field Sales,CAMP1001,SR004,2025-11-27 11:56:11.993747
1327,2025-12-15,West,IN,SERVICE,Annual Maintenance Pack,6,1500.0,9000.0,D019,CUST774,Premium,23.63,3600.0,5400.0,Invoice,Delivered,48.62,Web,CAMP2002,SR005,2025-11-27 11:56:11.993758
1328,2025-12-27,West,IN,SERVICE,Service Subscription,-5,999.0,-4995.0,D011,CUST254,B2B,30.04,1998.0,-6993.0,Invoice,Returned,27.81,Web,CAMP2002,SR002,2025-11-27 11:56:11.993770
1329,2026-01-31,West,IN,SERVICE,Service Subscription,3,1200.0,3600.0,D014,CUST273,Premium,203.32,1440.0,2160.0,Cash,Delivered,45.24,Web,CAMP1001,SR004,2025-11-27 11:56:11.993782
1330,2025-12-10,West,IN,SERVICE,Annual Maintenance Pack,-5,999.0,-4995.0,D006,CUST281,Premium,94.94,1998.0,-6993.0,Cash,Cancelled,47.35,Web,,SR002,2025-11-27 11:56:11.993793
1331,2026-01-15,West,IN,SERVICE,Service Subscription,6,1500.0,9000.0,D002,CUST108,B2B,248.53,3600.0,5400.0,Credit Card,Shipped,53.04,Web,CAMP1001,SR002,2025-11-27 11:56:11.993804
1332,2026-01-22,West,IN,SERVICE,Annual Maintenance Pack,4,1500.0,6000.0,D002,CUST684,Premium,231.94,2400.0,3600.0,Invoice,Shipped,46.96,Retail,CAMP1001,SR001,2025-11-27 11:56:11.993816
1333,2025-12-28,West,IN,SERVICE,Annual Maintenance Pack,1,1500.0,1500.0,D011,CUST956,B2B,69.01,600.0,900.0,Invoice,Delivered,38.69,Web,CAMP2002,SR001,2025-11-27 11:56:11.993830
1334,2026-01-27,West,IN,SERVICE,Service Subscription,3,1200.0,3600.0,D008,CUST957,Premium,275.18,1440.0,2160.0,Cash,Shipped,20.48,Field Sales,CAMP2002,SR005,2025-11-27 11:56:11.993842
1335,2025-11-22,West,IN,SERVICE,Annual Maintenance Pack,5,1500.0,7500.0,D011,CUST554,B2C,199.16,3000.0,4500.0,Cash,Shipped,36.93,Web,CAMP3003,SR004,2025-11-27 11:56:11.993854
1336,2026-01-30,West,IN,SERVICE,Annual Maintenance Pack,6,1500.0,9000.0,D016,CUST498,Premium,51.01,3600.0,5400.0,Cash,Delivered,42.32,Field Sales,,SR005,2025-11-27 11:56:11.993865
1337,2025-11-03,West,IN,SERVICE,Service Subscription,2,1500.0,3000.0,D017,CUST627,B2C,112.61,1200.0,1800.0,Cash,Shipped,54.15,Field Sales,CAMP2002,SR002,2025-11-27 11:56:11.993877
1338,2025-11-08,West,IN,SERVICE,Annual Maintenance Pack,6,999.0,5994.0,D001,CUST880,Premium,242.07,2397.6,3596.4,Credit Card,Shipped,59.75,Retail,CAMP2002,SR003,2025-11-27 11:56:11.993888
1339,2025-12-27,West,IN,SERVICE,Annual Maintenance Pack,4,1200.0,4800.0,D002,CUST519,B2C,169.9,1920.0,2880.0,Invoice,Shipped,34.09,Field Sales,,SR002,2025-11-27 11:56:11.993902
1340,2026-01-19,West,IN,SERVICE,Service Subscription,4,1200.0,4800.0,D015,CUST589,B2B,205.12,1920.0,2880.0,Cash,Delivered,54.78,Web,CAMP2002,SR005,2025-11-27 11:56:11.993914
1341,2026-01-29,West,IN,SERVICE,Annual Maintenance Pack,2,1200.0,2400.0,D019,CUST468,B2B,24.86,960.0,1440.0,Credit Card,Delivered,28.04,Field Sales,,SR004,2025-11-27 11:56:11.993928
1342,2026-01-07,West,IN,SERVICE,Service Subscription,4,1200.0,4800.0,D008,CUST684,B2C,276.28,1920.0,2880.0,Credit Card,Delivered,29.41,Field Sales,CAMP2002,SR001,2025-11-27 11:56:11.993939
1343,2025-12-29,West,IN,SERVICE,Annual Maintenance Pack,1,999.0,999.0,D017,CUST686,Premium,155.63,399.6,599.4,Cash,Delivered,47.67,Field Sales,CAMP2002,SR001,2025-11-27 11:56:11.993953
1344,2025-11-12,West,IN,SERVICE,Service Subscription,3,999.0,2997.0,D003,CUST625,B2B,31.89,1198.8,1798.2,Credit Card,Delivered,40.64,Web,CAMP1001,SR002,2025-11-27 11:56:11.993965
1345,2025-12-29,West,IN,SERVICE,Annual Maintenance Pack,2,999.0,1998.0,D016,CUST843,Premium,70.54,799.2,1198.8,Credit Card,Delivered,27.76,Web,CAMP1001,SR005,2025-11-27 11:56:11.993976
1346,2025-11-27,West,IN,SERVICE,Service Subscription,3,999.0,2997.0,D015,CUST572,Premium,146.61,1198.8,1798.2,Credit Card,Shipped,50.63,Retail,CAMP3003,SR004,2025-11-27 11:56:11.993987
1347,2025-12-20,West,IN,SERVICE,Service Subscription,4,1500.0,6000.0,D020,CUST555,B2B,201.24,2400.0,3600.0,Cash,Delivered,40.86,Web,CAMP3003,SR001,2025-11-27 11:56:11.993999
1348,2026-01-07,West,IN,SERVICE,Annual Maintenance Pack,-5,1200.0,-6000.0,D013,CUST313,B2C,75.74,2400.0,-8400.0,Invoice,Cancelled,43.48,Field Sales,,SR003,2025-11-27 11:56:11.994011
1349,2025-11-26,West,IN,SERVICE,Annual Maintenance Pack,2,999.0,1998.0,D001,CUST683,B2B,65.74,799.2,1198.8,Cash,Shipped,38.84,Field Sales,CAMP1001,SR004,2025-11-27 11:56:11.994023
1350,2026-01-21,West,IN,SERVICE,Service Subscription,4,999.0,3996.0,D020,CUST694,B2C,252.44,1598.4,2397.6,Credit Card,Delivered,16.56,Retail,,SR003,2025-11-27 11:56:11.994034
1351,2025-12-08,West,IN,SERVICE,Annual Maintenance Pack,-3,1500.0,-4500.0,D017,CUST523,B2C,183.8,1800.0,-6300.0,Cash,Returned,21.31,Retail,,SR003,2025-11-27 11:56:11.994045
1352,2026-01-22,West,IN,SERVICE,Service Subscription,4,999.0,3996.0,D002,CUST317,B2C,196.11,1598.4,2397.6,Credit Card,Shipped,33.56,Web,,SR002,2025-11-27 11:56:11.994056
1353,2026-01-22,West,IN,SERVICE,Annual Maintenance Pack,3,1200.0,3600.0,D008,CUST730,B2B,263.09,1440.0,2160.0,Cash,Shipped,32.21,Retail,CAMP2002,SR004,2025-11-27 11:56:11.994071
1354,2026-01-13,West,IN,SERVICE,Service Subscription,6,1200.0,7200.0,D010,CUST392,B2B,14.06,2880.0,4320.0,Invoice,Delivered,31.24,Field Sales,CAMP3003,SR001,2025-11-27 11:56:11.994082
1355,2025-12-29,West,IN,SERVICE,Annual Maintenance Pack,5,999.0,4995.0,D001,CUST550,Premium,59.97,1998.0,2997.0,Credit Card,Delivered,35.71,Retail,CAMP2002,SR004,2025-11-27 11:56:11.994094
1356,2026-01-03,West,IN,SERVICE,Annual Maintenance Pack,3,1200.0,3600.0,D017,CUST728,B2C,33.4,1440.0,2160.0,Credit Card,Delivered,28.23,Retail,CAMP1001,SR005,2025-11-27 11:56:11.994105
1357,2026-01-21,West,IN,SERVICE,Service Subscription,5,1200.0,6000.0,D015,CUST339,B2C,243.14,2400.0,3600.0,Invoice,Delivered,32.26,Retail,CAMP3003,SR002,2025-11-27 11:56:11.994116
1358,2025-12-22,West,IN,SERVICE,Service Subscription,5,1200.0,6000.0,D017,CUST531,B2B,57.56,2400.0,3600.0,Invoice,Delivered,37.4,Retail,CAMP1001,SR004,2025-11-27 11:56:11.994130
1359,2026-01-24,West,IN,SERVICE,Service Subscription,-1,1200.0,-1200.0,D004,CUST192,Premium,198.41,480.0,-1680.0,Cash,Cancelled,56.02,Field Sales,,SR004,2025-11-27 11:56:11.994141
1360,2025-12-17,West,IN,SERVICE,Service Subscription,5,1500.0,7500.0,D001,CUST683,Premium,196.14,3000.0,4500.0,Credit Card,Delivered,18.71,Web,,SR003,2025-11-27 11:56:11.994155
1361,2025-11-02,West,IN,SERVICE,Service Subscription,-6,999.0,-5994.0,D016,CUST672,Premium,279.71,2397.6,-8391.6,Credit Card,Returned,46.34,Web,CAMP1001,SR002,2025-11-27 11:56:11.994168
1362,2025-11-27,West,IN,SERVICE,Service Subscription,-2,1200.0,-2400.0,D004,CUST247,B2C,64.91,960.0,-3360.0,Invoice,Cancelled,59.84,Web,CAMP3003,SR005,2025-11-27 11:56:11.994182
1363,2025-11-26,West,IN,SERVICE,Annual Maintenance Pack,4,999.0,3996.0,D006,CUST209,Premium,172.52,1598.4,2397.6,Cash,Delivered,49.02,Retail,CAMP3003,SR001,2025-11-27 11:56:11.994193
1364,2026-01-28,West,IN,SERVICE,Service Subscription,1,1500.0,1500.0,D009,CUST735,Premium,64.26,600.0,900.0,Cash,Delivered,26.83,Web,,SR005,2025-11-27 11:56:11.994205
1365,2025-12-08,West,IN,SERVICE,Service Subscription,5,1500.0,7500.0,D018,CUST468,B2B,176.24,3000.0,4500.0,Cash,Shipped,39.17,Field Sales,CAMP2002,SR002,2025-11-27 11:56:11.994216
1366,2025-11-21,West,IN,SERVICE,Service Subscription,1,1500.0,1500.0,D002,CUST397,B2C,91.17,600.0,900.0,Credit Card,Shipped,29.09,Field Sales,,SR005,2025-11-27 11:56:11.994228
1367,2025-12-16,West,IN,SERVICE,Annual Maintenance Pack,-6,999.0,-5994.0,D005,CUST530,B2C,215.32,2397.6,-8391.6,Invoice,Cancelled,53.42,Retail,,SR003,2025-11-27 11:56:11.994240
1368,2026-01-23,West,IN,SERVICE,Service Subscription,-1,999.0,-999.0,D005,CUST170,B2B,101.87,399.6,-1398.6,Invoice,Cancelled,24.51,Retail,CAMP2002,SR002,2025-11-27 11:56:11.994251
1369,2026-01-05,West,IN,SERVICE,Annual Maintenance Pack,2,1500.0,3000.0,D009,CUST368,B2C,35.5,1200.0,1800.0,Invoice,Shipped,53.01,Field Sales,CAMP1001,SR005,2025-11-27 11:56:11.994263
1370,2025-11-12,West,IN,SERVICE,Annual Maintenance Pack,-6,999.0,-5994.0,D015,CUST216,B2C,188.95,2397.6,-8391.6,Credit Card,Returned,41.67,Web,,SR003,2025-11-27 11:56:11.994274
1371,2026-01-04,West,IN,SERVICE,Annual Maintenance Pack,4,1200.0,4800.0,D016,CUST668,Premium,135.86,1920.0,2880.0,Invoice,Delivered,50.39,Web,CAMP3003,SR004,2025-11-27 11:56:11.994286
